Rv0754	1	0	0	33	22	36	0	10	0	1	115	59	139	2	259	99	384	1	5	77	414	142	96	17
Rv0755c	18	42	86	87	94	2	101	133	2	44	96	78	157	126	5	98	94	137	111	119	7	402	56	80
Rv0756c	1	21	7	37	11	0	20	83	12	0	71	1	1	0	0	0	0	70	35	17	55	110	0	0
Rv0757	164	77	116	122	131	65	111	134	3	1086	333	641	489	225	110	60	93	458	530	207	390	770	354	3
Rv0758	110	94	276	311	152	259	91	269	82	391	105	405	288	21	197	94	6	484	140	625	291	223	245	137
Rv0759c	129	69	315	69	56	64	111	124	123	227	408	245	5	161	2	40	4	880	555	420	470	97	272	3
Rv0760c	0	97	120	30	43	0	141	64	89	721	454	266	96	302	3	130	338	914	313	77	399	620	636	29
Rv0761c	27	56	177	79	179	25	313	160	95	348	246	347	72	195	6	113	6	514	358	201	183	167	179	2
Rv0762c	40	0	0	1	8	0	20	0	32	0	2	1	0	1	0	0	0	0	0	0	0	3	0	0
Rv0763c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0764c	217	95	93	94	112	65	67	84	103	703	664	234	233	228	517	135	308	738	180	391	258	922	386	56
Rv0765c	64	0	53	32	0	64	49	72	27	0	0	70	0	121	100	0	0	0	102	29	105	2	80	1
Rv0766c	55	0	52	38	59	60	145	10	28	264	345	351	419	366	33	301	132	288	255	977	107	439	36	477
Rv0767c	0	0	0	2	0	0	5	0	0	0	11	105	7	0	41	0	106	1	0	104	2	1	1	0
Rv0768	23	39	79	4	21	8	57	29	7	42	96	49	82	1	0	0	0	145	80	3	22	158	136	0
Rv0769	0	0	44	1	60	0	46	0	105	0	0	0	66	0	0	1	67	91	164	1	0	92	0	1
Rv0770	0	23	0	26	1	0	0	12	0	0	24	5	0	1	0	0	1	100	6	1	57	1	53	24
Rv0771	0	53	0	25	0	2	0	0	0	326	3	51	73	1	0	0	2	85	0	2	1	102	254	0
Rv0772	0	0	48	24	16	0	67	46	14	0	63	2	0	0	0	1	1	112	2	0	5	1	72	1
Rv0773c	84	91	1	60	105	0	43	123	82	429	222	264	118	4	2	105	148	256	193	158	241	134	5	136
Rv0774c	2	13	139	119	108	17	65	193	10	10	79	126	9	0	42	36	1	76	3	74	270	3	0	0
Rv0775	0	0	1	0	1	0	0	18	0	0	4	7	0	0	0	1	1	0	0	11	142	26	0	0
Rv0776c	30	0	1	33	27	1	1	36	0	0	0	0	7	1	0	6	0	0	4	0	0	2	31	0
Rv0777	200	19	45	43	66	0	122	34	66	174	140	39	4	141	1	1	0	85	0	60	311	8	6	105
Rv0778	56	1	118	9	58	4	52	142	98	1	220	162	85	1	3	1	1	42	13	22	420	0	89	299
Rv0779c	0	1	0	6	24	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0780	78	14	55	31	167	152	141	81	2	196	113	122	51	2	192	7	38	118	187	339	215	79	276	185
Rv0783c	240	33	193	200	216	47	129	157	181	1357	1120	793	566	643	813	257	646	482	336	1238	1066	1268	700	736
Rv0784	14	63	0	7	0	0	57	0	8	0	5	3	0	0	0	0	0	0	92	0	0	1	0	0
Rv0785	0	60	9	70	39	1	43	46	54	330	100	93	1	59	63	2	96	297	60	292	66	322	286	0
Rv0786c	0	1	64	113	16	0	74	32	1	1	231	130	8	17	172	2	1	188	2	314	385	2	1	103
Rv0787	51	34	57	23	98	31	50	135	64	2	0	51	0	0	0	1	0	0	45	27	47	1	0	0
Rv0787A	10	44	45	64	60	0	1	31	1	0	4	103	1	1	1	0	0	1	0	0	110	14	37	0
Rv0788	35	84	4	104	85	3	128	226	179	132	561	515	342	95	374	160	3	274	334	492	53	160	13	111
Rv0789c	0	1	65	8	26	91	64	13	40	81	108	258	310	285	148	11	128	4	127	198	307	15	3	5
Rv0790c	112	0	28	70	23	12	1	54	0	1	597	136	229	6	126	145	5	1	16	720	285	2	2	130
Rv0791c	47	72	161	47	17	0	0	96	0	117	243	184	605	1	72	110	193	4	27	378	320	88	16	6
Rv0792c	6	31	157	112	3	46	202	113	0	238	339	219	257	5	25	84	1	84	368	529	395	64	177	6
Rv0793	0	0	0	0	0	0	0	0	0	190	0	64	0	0	58	0	0	0	0	9	0	2	1	0
Rv0794c	122	68	116	3	0	0	41	7	37	38	308	337	51	72	57	3	9	55	251	12	385	0	16	21
Rv0797	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Rv0798c	51	0	13	63	46	43	141	24	220	194	315	448	640	151	5	66	7	404	612	390	1130	314	5	15
Rv0799c	1	4	2	56	67	84	99	31	11	396	178	207	193	2	4	80	4	1	396	14	51	107	54	3
Rv0800	0	0	70	4	18	1	4	5	0	9	172	197	208	1	50	56	162	1	38	25	129	4	4	7
Rv0801	24	0	39	60	21	17	32	34	84	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rv0802c	53	18	7	0	48	1	0	79	139	24	14	127	22	5	8	3	4	57	70	197	290	73	0	117
Rv0803	119	48	101	133	63	1	151	246	69	283	362	530	860	23	104	7	145	404	47	610	177	140	14	90
Rv0804	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0805	72	53	41	247	216	68	77	102	149	6	174	377	71	306	183	213	49	536	420	179	312	131	153	18
Rv0806c	67	32	70	131	225	3	135	137	79	542	756	363	534	113	207	52	344	193	540	424	288	195	246	235
Rv0807	0	0	0	1	1	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0808	631	438	622	1024	464	802	889	1561	902	1394	2519	1719	2373	828	1449	574	1105	1777	691	1534	2686	706	522	218
Rv0809	593	227	649	1402	1108	183	699	801	570	781	1279	1374	1238	527	764	552	1195	1535	1281	1135	2052	1022	876	1311
Rv0810c	388	297	197	561	317	146	481	809	409	247	869	1159	576	97	288	17	425	421	518	962	789	324	156	241
Rv0811c	252	0	31	127	38	1	10	183	39	157	223	189	119	249	257	87	33	33	1	89	66	55	22	0
Rv0812	0	0	0	50	27	0	81	115	0	0	80	8	2	1	59	100	65	43	0	77	2	23	85	4
Rv0813c	31	146	84	60	76	133	71	124	151	3	238	244	212	3	111	1	171	188	234	151	218	27	133	63
Rv0814c	0	31	0	0	0	0	0	28	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0815c	102	57	120	153	215	260	80	227	92	88	296	249	296	43	7	137	189	475	349	198	358	209	650	295
Rv0816c	105	0	2	25	5	2	29	0	0	0	43	107	0	1	0	0	2	89	0	3	71	0	0	0
Rv0817c	0	0	0	0	0	0	61	55	0	0	29	0	0	0	1	0	0	2	0	109	1	0	0	77
Rv0818	290	93	309	305	277	507	214	595	214	439	114	88	455	3	39	43	6	182	9	212	321	36	39	54
Rv0819	207	65	3	314	69	0	112	142	287	167	555	908	545	234	651	252	930	368	107	485	1129	261	320	813
Rv0820	178	124	223	1730	389	692	241	862	341	1670	4095	3666	1960	1200	2341	2184	2078	2958	1575	4458	3301	1673	1421	2905
Rv0821c	2	156	301	1150	235	101	72	572	55	255	1806	1221	842	605	858	323	428	446	136	633	709	398	33	486
Rv0822c	293	100	430	1820	733	141	121	1697	80	3250	4300	4264	3901	1018	1810	2278	1646	2075	878	5851	8034	1565	1046	1600
Rv0823c	920	214	1106	3325	1049	35	690	3603	870	14115	12293	10966	8228	2488	4166	3521	3215	7673	4996	17334	19584	5185	3864	3885
Rv0824c	1413	639	2431	5657	2478	574	1552	5381	1731	20178	15854	17646	14257	3324	3949	1918	3310	18701	9238	36753	27936	5863	5259	13136
Rv0825c	54	1	56	12	39	1	80	103	27	266	150	7	39	165	1	1	19	219	65	176	101	8	150	1
Rv0826	0	16	58	0	1	108	4	103	0	1	67	58	74	2	122	1	0	4	3	11	8	2	0	2
Rv0827c	11	1	36	72	93	0	22	92	9	3	81	202	117	1	2	0	4	0	70	125	211	65	1	1
Rv0828c	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0
Rv0830	2	0	12	109	8	73	0	130	1	2	71	52	3	4	0	0	0	100	88	0	121	20	73	128
Rv0831c	101	178	160	270	292	197	214	464	185	491	686	867	556	407	194	319	19	830	570	1374	1505	372	681	99
Rv0832	0	0	0	21	10	0	13	28	15	0	0	0	72	0	0	0	0	0	0	12	0	0	1	0
Rv0833	0	7	0	0	5	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0834c	17	4	60	22	21	138	1	30	16	9	0	39	0	0	105	49	0	0	0	0	0	0	0	0
Rv0835	97	19	19	150	27	54	79	43	0	98	75	331	125	1	90	27	35	393	0	464	347	99	62	122
Rv0836c	1	1	1	78	21	1	1	23	101	54	4	3	1	0	0	80	0	1	0	59	24	0	1	0
Rv0837c	0	0	8	102	20	0	1	90	0	214	54	162	5	152	29	102	0	0	213	24	5	3	14	1
Rv0838	0	0	1	69	4	60	35	17	8	0	0	40	1	0	123	0	0	59	1	0	68	2	0	67
Rv0839	0	20	1	9	15	0	0	59	6	251	91	0	7	1	1	41	2	83	0	9	0	64	0	1
Rv0840c	150	38	148	159	85	93	14	310	96	3	755	632	1064	616	248	6	9	686	48	1298	1262	249	424	543
Rv0841	28	1	17	410	103	1	102	192	2	255	22	295	65	3	0	2	3	257	54	250	372	1	0	17
Rv0842	3145	1476	5422	16066	6034	2475	5620	12528	3853	8291	14111	12111	12125	333	651	409	846	14461	6934	20103	20868	741	634	1509
Rv0843	2	2	8	52	49	0	0	31	9	1	2	69	1	0	0	0	2	146	7	32	0	35	111	0
Rv0844c	136	68	86	111	201	4	45	257	117	1	8	56	2	48	5	100	1	2	1	11	1	1	25	1
Rv0845	8	9	119	146	10	173	261	192	61	1	318	379	3	1	2	69	58	1	5	694	202	1	106	1
Rv0846c	110	0	114	88	131	104	0	48	0	167	613	442	692	6	6	1	20	50	4	1104	299	113	61	386
Rv0847	0	0	0	97	29	2	2	63	38	460	7163	4332	3709	378	916	441	555	330	96	8917	4114	118	24	1991
Rv0848	9	0	30	32	22	0	0	168	35	430	585	634	422	90	196	129	10	79	3	1289	1728	7	0	443
Rv0849	1	2	0	59	12	104	0	66	23	292	186	10	1	0	17	0	1	186	0	9	69	97	0	0
Rv0851c	0	11	33	0	46	0	0	59	0	0	34	63	0	0	1	0	2	2	177	20	216	0	2	1
Rv0852	0	0	0	0	1	0	0	0	1	0	0	1	1	110	0	0	1	104	263	0	0	73	0	0
Rv0853c	61	44	92	28	41	205	121	82	121	4	71	242	156	56	192	7	209	330	138	242	70	114	203	2
Rv0854	3	96	31	1	16	95	71	5	1	131	49	0	2	0	1	2	2	4	211	0	157	0	0	1
Rv0855	0	5	0	5	3	0	70	61	20	4	0	49	1	0	0	13	0	0	0	0	1	0	0	0
Rv0856	106	1	139	66	18	1	50	72	1	254	21	69	0	0	0	14	0	4	2	92	16	129	2	1
Rv0857	126	0	30	2	24	1	21	62	31	245	4	26	64	5	3	0	0	249	48	0	15	3	20	0
Rv0858c	65	0	71	57	31	0	3	42	72	2	2	0	0	0	0	0	2	0	0	17	17	0	0	0
Rv0859	572	421	779	1204	929	493	731	1447	638	2703	7538	5204	4156	635	1297	858	1480	2511	1645	6561	6743	908	499	846
Rv0860	734	416	858	1375	500	477	518	1621	520	2849	6307	4009	4106	123	1657	1296	1828	1476	995	5779	6141	447	830	713
Rv0861c	109	26	124	286	103	42	99	289	106	300	323	926	841	111	625	341	284	824	297	811	1176	408	132	213
Rv0862c	10	0	1	88	35	1	0	54	18	17	35	157	267	2	9	100	103	52	5	55	212	6	55	1
Rv0863	13	1	87	37	30	0	100	54	40	0	0	160	14	1	105	80	1	3	3	93	18	0	1	0
Rv0864	0	24	101	22	40	2	56	137	80	59	31	124	0	9	88	31	123	83	138	185	139	1	57	0
Rv0865	71	6	51	46	34	1	1	50	48	43	19	14	0	0	16	0	11	3	3	16	154	92	1	0
Rv0866	0	0	1	12	1	28	13	55	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0867c	83	22	39	162	39	65	80	82	56	183	62	108	328	249	50	4	12	492	253	187	215	71	296	115
Rv0868c	29	7	50	117	397	1	190	143	98	660	476	303	523	143	176	7	402	444	188	322	208	207	134	144
Rv0869c	150	53	181	398	179	3	123	254	431	322	222	535	827	60	221	352	14	248	2	90	775	95	89	7
Rv0870c	0	5	83	55	54	252	0	67	87	68	161	78	217	0	0	107	94	108	5	91	25	114	1	127
Rv0871	62	270	474	212	207	93	252	329	308	152	177	184	425	5	103	178	80	78	49	63	364	8	9	147
Rv0872c	336	149	245	236	113	244	115	288	440	1	98	219	231	3	118	76	9	91	1	16	136	62	3	82
Rv0873	215	125	149	263	167	132	206	162	357	365	266	474	559	61	182	195	372	595	581	607	894	273	425	252
Rv0874c	79	61	58	112	22	1	70	128	24	101	221	152	386	97	159	298	10	24	6	230	170	166	96	83
Rv0875c	126	2	99	143	106	7	164	349	113	119	221	477	561	203	148	72	159	329	5	514	169	83	58	288
Rv0876c	328	34	140	733	144	69	246	452	243	483	656	565	517	57	299	498	303	116	275	692	767	100	321	257
Rv0877	153	128	103	26	25	46	47	256	3	26	33	164	6	30	19	12	20	90	18	333	368	82	61	87
Rv0878c	98	221	224	277	263	208	205	324	72	524	881	1035	624	1005	372	139	957	421	1038	824	1230	666	535	625
Rv0879c	18	0	72	24	55	2	52	18	0	0	0	0	0	2	0	0	2	0	114	1	0	0	1	0
Rv0880	129	24	0	1	0	39	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
Rv0881	0	0	0	64	0	0	1	0	0	0	0	0	66	0	0	0	0	3	91	0	0	1	0	1
Rv0882	0	1	3	27	2	0	1	0	0	5	8	5	1	2	0	0	0	1	2	1	0	1	3	0
Rv0883c	218	11	166	130	95	2	0	182	12	83	201	566	238	36	55	31	7	29	32	23	197	18	41	3
Rv0884c	84	22	94	216	147	0	88	143	67	220	1071	858	659	8	174	165	3	408	14	924	573	160	217	12
Rv0885	53	317	172	298	209	11	37	45	60	945	6385	8411	6939	538	1462	957	865	212	659	2891	1856	149	151	1086
Rv0886	42	1	96	98	31	74	31	13	9	3	414	400	562	0	149	383	4	63	3	169	583	54	2	5
Rv0887c	0	7	0	0	0	0	0	0	0	0	1	8	1	10	0	176	210	2	1	0	58	1	0	1
Rv0888	104	140	254	228	211	14	164	273	126	677	2085	2035	2447	143	204	158	112	950	473	2136	3070	189	252	307
Rv0889c	39	66	121	168	47	163	164	120	115	79	125	265	174	1	0	1	1	76	1	4	224	134	2	16
Rv0890c	81	2	108	87	87	37	86	147	25	10	88	152	0	39	1	2	1	69	5	70	2	156	197	2
Rv0891c	0	68	46	0	27	47	102	43	51	77	133	151	5	67	4	4	1	261	4	3	195	190	102	3
Rv0892	45	0	28	4	35	0	115	52	27	0	109	111	0	145	1	2	0	126	308	75	2	161	80	0
Rv0893c	0	0	0	61	0	1	60	16	0	56	0	52	44	26	0	1	0	84	200	0	0	79	97	20
Rv0894	223	136	125	171	174	216	191	236	126	716	622	504	400	15	42	100	157	1316	1109	617	180	739	414	140
Rv0895	74	0	0	15	0	0	0	68	30	0	0	0	11	0	0	5	1	0	4	0	0	1	0	0
Rv0896	1206	359	1627	1376	1249	884	1295	1754	1393	3223	6875	4753	3460	1050	1206	579	1400	4618	3346	6721	5851	1537	1517	1043
Rv0897c	176	115	137	275	201	128	350	316	150	817	936	1299	1114	886	627	888	493	578	68	1884	2003	526	237	844
Rv0898c	1	0	11	37	52	0	0	99	79	1	19	261	0	0	2	0	161	196	0	22	0	0	88	2
Rv0899	0	10	59	0	12	0	23	0	5	1	109	0	0	48	2	3	2	0	2	1	76	1	63	213
Rv0900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Rv0901	97	0	2	11	8	0	51	69	18	27	26	0	0	0	0	0	1	0	0	2	0	1	0	0
Rv0902c	264	45	80	283	26	2	113	289	87	89	143	290	272	4	106	98	51	90	7	33	41	74	0	2
Rv0903c	18	34	31	58	6	0	0	64	1	89	32	169	27	0	98	84	7	115	58	18	115	4	1	0
Rv0904c	99	9	31	63	1	2	0	17	0	0	2	63	0	0	9	0	2	0	0	87	1	2	0	1
Rv0905	85	42	66	174	106	130	130	140	269	146	226	275	337	139	98	183	4	171	175	610	730	64	22	41
Rv0906	2	28	146	174	93	135	2	253	42	590	368	71	109	2	30	116	221	29	1	288	576	131	1	132
Rv0907	101	0	85	55	21	152	25	222	95	316	626	5	369	22	199	93	4	245	85	895	733	312	40	52
Rv0908	2	1	214	257	30	0	130	224	291	372	252	315	281	144	29	99	3	153	552	534	266	377	117	151
Rv0909	86	19	91	2	56	10	192	38	114	2	1	0	0	0	26	0	0	81	1	0	0	0	1	0
Rv0910	12	40	93	183	26	119	129	88	146	295	173	249	75	2	0	86	2	5	150	124	2	93	3	95
Rv0911	12	1	78	0	23	0	0	35	29	0	11	14	0	1	0	45	0	0	5	37	228	63	54	0
Rv0912	15	36	113	17	22	12	90	74	112	1128	90	228	212	79	43	31	6	198	153	25	79	608	136	5
Rv0913c	55	40	107	321	179	149	102	99	52	563	149	173	197	2	99	113	3	222	174	233	340	2	163	1
Rv0914c	190	5	112	255	33	1	82	62	51	9	203	153	5	10	57	53	1	270	104	15	167	4	55	2
Rv0915c	0	16	10	1	8	0	2	34	4	0	121	69	10	1	0	33	0	60	2	1	76	0	72	2
Rv0916c	0	0	8	0	0	0	0	29	0	0	0	0	0	0	46	1	0	74	0	0	0	0	1	0
Rv0917	29	1	3	68	78	228	86	29	84	124	132	36	6	44	138	23	68	3	41	50	173	225	118	462
Rv0918	0	17	59	7	12	0	2	14	0	0	3	93	0	2	0	61	94	0	0	0	0	0	1	34
Rv0919	241	57	88	304	200	59	25	213	21	880	1428	1236	148	889	733	595	1146	952	721	1062	2175	1470	936	769
Rv0920c	1	2	23	95	196	111	18	125	138	320	58	106	59	2	0	0	120	164	222	6	76	82	168	3
Rv0921	0	30	122	14	91	1	79	53	81	5	247	482	558	84	313	104	743	129	171	38	567	14	52	239
Rv0922	323	239	500	775	285	52	226	956	354	2262	1795	1253	1642	752	959	514	508	971	795	1291	1704	1001	583	733
Rv0923c	347	92	82	293	77	117	189	191	236	389	132	268	70	79	65	78	100	46	81	174	266	248	93	1
Rv0924c	4	17	13	24	21	0	0	21	0	96	70	170	50	107	136	131	13	134	2	75	1	149	102	314
Rv0925c	174	80	276	60	164	1	153	65	155	59	258	185	56	115	78	5	123	132	261	206	231	290	352	62
Rv0926c	160	0	4	43	60	0	56	0	48	15	55	103	139	1	2	2	1	5	0	6	29	114	27	1
Rv0927c	0	12	69	41	0	0	27	40	0	202	133	49	63	1	0	0	0	2	1	73	3	2	1	0
Rv0928	222	37	38	53	31	0	58	109	30	183	56	152	35	5	3	3	3	236	82	244	280	287	126	12
Rv0929	68	0	18	62	33	2	0	0	9	0	33	63	4	1	141	167	331	1	1	6	286	117	6	7
Rv0930	261	1	242	481	42	126	208	500	147	717	551	567	575	372	162	109	763	618	261	915	917	154	299	155
Rv0931c	1173	558	1624	2140	1502	847	1716	2967	1417	7185	10081	7226	6093	1477	3698	3576	3238	9729	5533	11123	11538	3709	2394	3908
Rv0932c	1666	833	1738	1882	1568	824	1808	2545	1595	4202	4795	4049	3256	1039	2239	892	837	3476	3254	3228	5267	1405	1227	1110
Rv0933	1	48	86	81	55	3	142	42	0	22	145	173	283	2	30	81	3	114	22	485	416	81	67	52
Rv0934	244	114	489	390	528	768	344	342	146	2372	1828	1262	1468	262	291	70	405	1673	1667	2299	1262	267	858	212
Rv0935	70	29	377	85	106	78	314	265	79	1	170	216	80	37	213	151	16	140	28	200	150	138	109	71
Rv0936	69	1	95	62	109	0	107	71	160	2	55	175	101	1	49	1	7	335	145	189	3	2	176	64
Rv0937c	2	46	54	152	101	2	72	162	155	48	599	168	133	2	26	0	4	377	208	584	93	246	38	31
Rv0938	907	177	613	1627	445	244	1099	1768	509	2196	3240	1557	2134	91	986	1169	1234	1931	866	3608	3695	596	724	563
Rv0939	163	104	312	789	234	12	328	452	187	513	1594	1302	1062	110	313	762	863	723	174	1077	1429	417	414	361
Rv0940c	58	41	231	196	170	2	55	236	75	537	329	280	147	346	383	84	141	438	140	551	310	187	64	342
Rv0941c	165	25	31	6	33	113	1	88	17	0	81	101	26	0	137	93	249	94	2	44	81	0	87	78
Rv0942	13	37	0	36	79	2	75	0	0	0	0	1	99	0	0	0	0	0	118	0	1	0	0	0
Rv0943c	0	13	0	99	7	0	0	18	1	1	1	1	61	0	70	0	0	0	2	21	5	0	0	0
Rv0944	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Rv0945	61	0	14	12	18	0	0	92	2	36	77	83	209	56	2	51	1	135	143	326	172	81	27	264
Rv0946c	84	49	103	163	123	19	166	219	223	888	770	677	739	158	218	461	306	441	430	818	979	231	262	555
Rv0948c	114	1	92	236	235	71	199	474	59	70	36	119	256	6	30	69	187	647	211	280	188	105	42	3
Rv0949	249	81	111	75	187	4	327	405	359	1204	745	812	854	452	237	290	229	1200	832	1257	1064	778	352	470
Rv0950c	88	17	28	76	30	52	115	171	105	10	176	42	41	117	44	1	187	483	241	229	126	170	373	56
Rv0951	415	70	218	174	382	61	651	662	242	670	598	494	880	203	205	166	20	1053	1529	1482	1410	601	688	552
Rv0952	246	46	149	164	170	133	222	246	100	886	671	332	316	194	166	299	5	772	750	828	766	651	417	257
Rv0953c	14	1	0	17	1	170	0	21	7	0	1	7	14	1	0	1	0	124	2	14	2	6	0	0
Rv0954	320	207	108	122	226	84	440	373	286	273	595	933	830	102	117	10	223	670	713	619	949	230	335	288
Rv0955	97	34	109	19	102	19	116	145	150	54	29	62	3	1	5	1	28	43	4	44	6	9	29	0
Rv0956	25	44	1	55	15	20	7	68	83	121	83	193	118	6	1	66	3	66	3	54	247	5	7	79
Rv0957	91	30	12	73	55	33	89	152	128	203	286	107	260	5	82	38	2	397	81	201	444	4	157	0
Rv0958	1	9	89	48	49	3	66	207	42	4	172	334	360	19	226	156	74	242	159	297	485	89	123	505
Rv0959	70	38	38	405	66	73	77	476	182	229	111	100	78	2	212	5	2	24	57	28	122	117	4	10
Rv0959A	0	0	1	97	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0960	84	0	1	385	40	4	97	431	25	46	2	65	1	1	1	1	1	116	342	407	1	2	17	0
Rv0961	105	134	0	393	63	66	72	234	66	181	1	42	105	0	59	0	0	95	85	107	1	158	1	58
Rv0962c	1	0	2	24	17	0	0	161	34	1	0	11	1	68	1	2	0	49	2	1	1	1	156	0
Rv0963c	0	0	2	146	7	1	0	0	0	2	2	1	211	77	1	2	2	65	157	74	161	73	107	4
Rv0964c	1	0	17	63	21	1	1	51	0	379	42	58	59	107	2	0	0	179	54	2	389	134	71	2
Rv0965c	0	36	31	0	5	0	0	0	0	0	62	0	0	1	0	0	0	104	1	0	1	2	92	1
Rv0966c	0	8	64	0	5	0	135	32	2	40	5	49	1	0	130	82	2	0	0	13	98	1	64	0
Rv0967	0	1	2	107	3	0	3	79	1	0	0	98	12	0	0	2	0	0	0	76	0	0	0	0
Rv0968	82	1	6	13	27	52	189	38	0	3	83	124	157	1	0	2	0	41	0	1	123	1	0	0
Rv0969	159	167	102	405	62	53	201	296	96	7	432	622	662	38	573	339	26	125	1	288	785	106	4	607
Rv0970	43	0	61	58	149	5	2	127	0	932	152	126	147	5	138	78	593	4	0	465	314	311	260	3
Rv0971c	0	4	0	35	55	0	3	73	0	0	0	0	19	0	0	1	0	3	0	6	0	0	1	1
Rv0972c	43	1	24	229	69	67	21	133	59	503	292	316	656	56	280	76	6	118	12	147	422	183	43	23
Rv0973c	1	0	23	60	66	3	7	217	0	1336	238	439	162	112	346	159	180	233	317	293	700	270	53	190
Rv0974c	4	25	103	12	94	1	0	57	1	1102	512	349	226	5	485	59	359	980	171	1075	812	284	121	54
Rv0975c	0	0	71	1	7	0	1	1	0	135	95	151	116	0	1	1	0	90	114	3	97	0	1	3
Rv0976c	120	0	22	22	11	1	1	94	7	321	198	58	459	51	92	20	133	80	7	18	160	39	2	2
Rv0977	83	30	144	72	87	106	156	156	32	256	113	68	203	81	53	61	62	342	205	636	267	150	169	330
Rv0978c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv0979A	0	30	1	52	5	2	50	36	58	0	0	0	28	0	39	2	0	2	1	0	62	0	0	0
Rv0979c	1	0	0	5	0	1	0	3	0	0	0	0	3	0	126	1	0	0	0	166	0	0	0	0
Rv0980c	26	124	30	221	48	1	117	507	48	175	49	92	150	138	1	3	70	81	1	691	549	265	52	67
Rv0981	29	41	104	255	102	35	204	256	95	822	500	1102	313	48	70	249	14	334	16	1761	1118	9	15	752
Rv0982	755	214	716	1708	587	359	511	2276	249	3230	14829	9948	8519	921	5146	4245	3956	2593	1777	16228	11076	1215	1217	3397
Rv0983	253	154	530	663	270	69	399	1495	513	2208	9929	6505	5349	778	4420	4395	3683	2021	455	10736	11347	565	972	3090
Rv0984	139	11	18	109	24	2	78	111	44	100	0	110	0	1	0	1	0	2	35	1	105	1	1	1
Rv0985c	86	81	130	339	75	3	157	301	68	376	613	289	41	224	271	124	33	262	182	789	534	183	498	790
Rv0986	0	95	126	82	4	1	63	76	62	176	524	735	506	515	978	603	1042	268	71	1429	941	954	473	1510
Rv0987	89	94	1	57	135	72	249	198	1	75	87	195	129	48	108	130	3	102	465	193	74	176	151	153
Rv0988	88	65	3	1	28	1	45	5	0	436	153	37	2	103	60	2	2	8	27	77	1	145	115	0
Rv0989c	88	0	2	0	28	67	1	1	0	2	2	80	59	9	1	2	0	67	162	88	10	0	71	19
Rv0990c	17	0	2	88	71	0	57	18	1	5	14	56	6	0	0	0	1	0	9	3	117	15	0	0
Rv0991c	48	0	0	34	31	35	0	56	0	0	65	1	53	84	1	0	1	4	2	78	0	0	2	0
Rv0992c	23	0	41	5	22	1	26	52	54	0	0	0	0	0	0	0	0	123	0	1	0	0	0	0
Rv0993	0	13	21	113	39	393	44	173	1	1	127	45	14	377	35	2	133	231	146	237	300	0	1	0
Rv0994	119	31	69	42	69	3	119	180	135	555	149	144	423	4	75	53	112	107	236	260	213	37	1	132
Rv0995	105	83	34	58	68	0	0	1	63	0	57	174	0	0	0	1	2	33	1	1	0	2	0	1
Rv0996	131	26	56	149	23	6	143	70	126	295	13	147	9	3	51	24	0	54	10	7	437	21	59	1
Rv0997	7	26	13	110	22	2	0	92	11	67	207	270	216	0	0	12	3	133	24	184	153	156	50	0
Rv0997a	0	18	29	80	28	0	38	130	71	0	74	190	63	2	105	1	3	0	106	8	250	1	1	1
Rv0998	179	92	65	45	60	53	119	111	122	43	182	256	205	8	74	4	2	322	48	196	270	91	155	379
Rv0999	1	1	121	63	39	2	115	151	84	2	123	138	71	7	1	87	8	60	16	153	135	125	43	166
Rv1000c	1	0	1	36	1	1	0	0	18	0	63	0	0	0	30	1	0	1	0	4	2	2	68	0
Rv1001	28	38	15	13	68	80	21	220	79	217	53	28	119	0	2	160	210	3	171	15	320	2	4	126
Rv1002c	20	0	27	165	52	0	1	174	72	154	331	106	178	153	138	83	4	235	144	444	698	10	8	537
Rv1003	0	0	0	5	20	0	0	10	1	105	65	110	1	44	131	4	3	4	83	0	1	0	1	0
Rv1004c	35	21	8	28	5	52	28	98	34	0	1	6	9	0	86	2	0	0	0	10	13	0	0	0
Rv1005c	78	8	89	32	21	1	52	105	5	133	48	62	63	145	25	92	0	4	2	33	148	43	1	0
Rv1006	287	485	343	1009	445	407	475	1301	255	3637	1030	1776	1169	693	185	42	124	2365	1695	1642	1402	847	1051	161
