Rv2205c	10364	2872	662	250	129	103	224	3268	1673	1286	965	334	128	17	933
Rv2206	11984	1957	1234	964	626	702	1373	1283	2449	1503	7209	984	399	56	1672
Rv2207	5657	1268	1467	368	355	356	713	891	1387	1053	2476	112	243	28	1411
Rv2208	981	636	659	80	105	104	119	170	296	145	304	87	37	2	841
Rv2209	7560	3617	745	252	281	163	520	2477	1842	1235	1491	80	300	36	1197
Rv2210c	3634	3062	2619	151	94	225	550	494	915	648	2770	210	181	16	2860
Rv2211c	4901	2303	529	51	61	23	233	458	1120	780	1259	119	85	10	787
Rv2212	1148	1557	393	20	50	54	123	300	357	168	423	95	33	2	518
Rv2213	6809	2423	1447	145	292	252	366	1128	1402	832	1285	153	122	11	1379
Rv2214c	10211	3994	2067	134	142	224	924	1889	2712	1483	6253	595	402	39	2574
Rv2215	40128	8071	8040	747	673	612	3972	6774	8504	4461	22540	3432	1323	154	6198
Rv2216	4080	1940	2511	98	23	157	713	388	1101	536	2919	41	197	13	2885
Rv2217	4867	1544	1807	358	344	489	629	735	1040	514	2381	71	152	10	1816
Rv2218	7388	2115	965	1050	1256	347	876	1605	1865	1051	2580	315	243	25	1317
Rv2219	6552	3681	2935	1560	1256	902	2317	1764	4076	2699	2268	323	512	55	2413
Rv2219A	2506	3053	831	443	209	116	307	591	925	786	850	268	88	12	1358
Rv2220	45500	9344	2847	1556	1986	233	1341	16392	11234	8924	10312	4261	1071	134	2884
Rv2221c	21752	8242	11392	727	539	1245	3942	3555	5135	2899	11112	1180	936	71	9756
Rv2222c	25113	7900	5746	1058	1472	709	3694	3076	6715	4541	8748	1023	1593	179	6139
Rv2223c	3933	2927	1553	937	1010	656	797	743	1182	683	1942	113	188	22	2049
Rv2224c	17704	10043	8861	3757	3752	1548	3066	4153	4272	2319	15770	2206	689	78	9089
Rv2224d	52	470	21	5	0	0	13	27	18	12	24	0	2	0	75
Rv2225	23740	2067	1161	1089	1481	217	2882	5281	3518	2918	2164	883	460	60	1327
Rv2226	5143	2967	726	267	306	47	746	998	1034	716	1857	699	111	6	963
Rv2227	1156	3142	142	128	156	16	85	414	383	252	321	128	83	5	418
Rv2228c	1615	2318	320	10	45	30	141	326	805	487	511	37	80	6	753
Rv2229c	4974	2361	308	139	140	17	222	888	950	569	3504	38	107	13	607
Rv2230c	12648	2443	524	483	202	58	621	1757	2471	1209	4980	508	319	46	841
Rv2231A	387	1472	23	20	95	6	27	188	137	96	30	40	13	1	238
Rv2231B	0	74	1	0	0	0	0	20	0	0	0	0	0	0	2
Rv2231c	1360	1621	223	4	57	17	92	338	410	251	478	7	45	8	547
Rv2232	5482	1999	701	326	231	104	417	1294	1025	647	2362	190	138	19	1027
Rv2234	340	603	250	29	51	36	89	111	161	61	174	25	24	3	239
Rv2235	2950	3142	1142	417	363	220	426	829	658	398	2381	204	124	13	1541
Rv2236c	670	603	115	38	25	10	51	117	150	108	178	1	18	2	203
Rv2237	3762	1562	550	144	368	44	183	1635	1036	652	848	200	160	13	626
Rv2237A	11619	2213	2161	620	340	128	593	3306	2349	1396	4825	814	233	25	2526
Rv2238c	2527	1771	1036	140	141	46	242	749	913	439	733	83	93	8	1113
Rv2239c	61801	3077	2356	623	662	473	3659	15567	22535	12119	17088	2338	1680	566	2915
Rv2240c	24164	2766	3017	243	348	184	980	3033	5481	2809	5903	262	772	112	3378
Rv2241	33502	12719	8256	1974	1809	1087	4779	6401	14333	8191	13506	2025	2490	315	9386
Rv2242	3230	2284	310	229	143	91	147	890	809	486	430	41	116	7	596
Rv2243	110547	5377	4751	4304	2821	2627	11881	3938	13292	7278	49386	6985	1231	121	6449
Rv2244	117097	4126	4744	3461	1450	1172	9278	4069	19656	9663	38587	7481	1767	183	4669
Rv2245	217693	8821	16660	7381	5480	4008	22965	11423	38565	16626	127754	7910	3890	355	14932
Rv2246	123497	6399	8167	4835	3161	3603	20327	8326	33967	13895	51464	4125	4293	433	8875
Rv2247	36701	5540	8893	2033	770	1802	8574	3660	10864	4921	23751	921	1667	147	9005
Rv2248	1553	1101	141	24	51	12	184	112	406	295	395	31	68	8	308
Rv2249c	2472	2648	493	561	105	131	299	325	330	213	1352	88	54	3	930
Rv2250c	374	1593	250	45	75	33	41	60	62	55	184	10	11	0	296
Rv2251	1214	2889	642	67	22	58	165	188	277	195	547	95	30	3	827
Rv2252	5135	4229	342	539	407	102	360	743	1485	934	856	178	150	15	700
Rv2253	905	2644	40	42	197	1	14	601	95	89	251	168	19	0	453
Rv2254c	140	804	17	23	20	1	3	169	30	29	51	31	2	1	152
Rv2256a	1233	407	83	6	4	6	33	330	269	266	99	49	24	5	68
Rv2256c	11298	3473	3413	680	279	563	1362	1863	4540	3865	3808	653	569	134	3874
Rv2257c	2550	1971	370	89	46	11	75	570	1008	717	673	11	135	14	623
Rv2258c	10420	2702	491	134	59	41	318	1363	4746	3132	1658	323	464	107	743
Rv2259	2285	1866	1690	84	70	50	156	459	593	372	970	62	99	9	1497
Rv2260	2090	1501	879	77	108	22	138	718	534	344	1090	283	108	8	1075
Rv2263	10410	2624	543	279	446	116	465	2167	1683	1117	2271	1124	285	35	812
Rv2264c	1388	2899	277	124	106	57	70	477	300	173	412	34	45	4	653
Rv2265	876	2450	63	215	111	12	18	257	187	146	192	73	20	2	354
Rv2266	6562	4863	1059	2161	2192	598	451	5554	1294	733	2707	1087	237	19	1454
Rv2267c	2670	8650	174	715	1197	40	140	1066	677	500	597	371	105	11	1269
Rv2268c	1306	4936	103	144	413	11	85	454	247	146	543	55	39	8	623
Rv2269c	503	1220	66	11	57	8	47	132	54	15	416	8	9	0	268
Rv2270	195	1361	17	56	24	17	13	104	37	15	113	0	5	0	231
Rv2271	4245	1869	156	67	57	8	75	1561	809	623	137	46	55	10	351
Rv2272	515	861	56	32	11	1	14	110	100	77	113	0	11	1	194
Rv2273	314	428	38	13	0	1	9	18	71	31	58	0	16	0	116
Rv2274A	24	17	0	1	0	0	3	4	24	12	1	4	6	0	9
Rv2274c	636	1448	45	5	187	3	17	110	80	80	140	0	8	2	210
Rv2275	691	1780	43	98	157	2	13	179	189	184	52	45	12	1	271
Rv2276	2102	4535	110	67	85	5	64	592	696	656	363	25	77	13	638
Rv2277c	1654	2758	35	127	63	5	36	596	482	308	74	97	45	21	404
Rv2280	8264	6266	1910	631	276	145	639	1859	1837	900	4868	744	188	21	2505
Rv2281	1740	5498	235	163	134	13	75	683	280	197	419	123	48	1	859
Rv2282c	674	1631	54	55	41	11	18	213	107	54	113	104	8	3	294
Rv2283	85	373	13	8	14	0	2	10	1	6	0	0	3	0	50
Rv2284	2674	4417	1118	171	257	87	238	643	545	332	2911	607	140	16	1582
Rv2285	3401	3394	805	118	261	89	220	1048	990	647	1413	363	162	19	1123
Rv2286c	8763	2929	358	571	775	76	282	2632	1082	693	1779	519	148	20	703
Rv2287	4996	4392	257	465	700	16	181	1697	811	487	1870	390	114	10	723
Rv2288	46634	1915	324	1741	1502	131	1059	11323	6820	4135	15479	2311	866	113	570
Rv2289	13149	3622	293	752	931	44	485	5599	4110	2239	1469	627	527	28	767
Rv2290	25077	5136	2341	982	1042	153	1073	5775	4287	2627	10390	782	579	58	4005
Rv2291	4980	2440	2021	357	200	343	999	1431	1524	882	2052	377	260	37	2198
Rv2292c	770	467	26	15	43	9	59	322	205	105	71	29	24	3	60
Rv2293c	4343	4399	268	625	660	80	311	1412	993	679	511	14	125	12	759
Rv2294	840	3001	149	168	165	3	47	259	245	174	312	78	22	3	528
Rv2295	16882	3478	1157	587	710	341	1081	6857	4037	2419	3144	554	621	68	1620
Rv2296	3614	1951	302	261	235	49	246	1630	1047	761	691	161	106	17	563
Rv2297	1105	1367	236	116	139	74	134	493	964	623	217	103	81	13	317
Rv2298	2315	2308	618	332	222	72	192	942	599	378	991	181	84	10	892
Rv2299c	16210	9663	1552	432	631	135	934	3948	4180	2877	5616	938	497	53	2386
Rv2300c	3265	3457	513	235	202	41	163	975	652	306	981	380	79	7	1022
Rv2301	12538	1847	517	612	431	83	498	3298	3405	2092	3485	1029	353	58	629
Rv2302	3129	949	774	686	354	109	214	955	977	631	844	287	146	10	695
Rv2303c	7935	4110	1166	3145	2035	247	474	3586	2429	1709	2577	510	350	45	1282
Rv2304c	101	213	49	0	22	3	18	90	35	12	69	22	5	0	73
Rv2305	2235	3922	555	361	125	55	195	477	390	219	1130	220	58	13	871
Rv2307A	8290	4680	191	573	1049	67	433	2161	1064	547	1129	295	247	30	654
Rv2307B	2877	2600	194	1148	896	61	118	1163	328	162	435	314	69	10	456
Rv2307c	1509	1718	298	75	54	21	97	269	361	230	649	70	52	6	522
Rv2307D	459	624	166	31	26	50	70	161	90	55	148	34	27	0	217
Rv2308	1555	2049	528	421	157	297	354	229	176	115	612	67	39	3	542
Rv2308a	632	722	153	0	49	66	132	110	116	85	102	56	24	2	257
Rv2309A	617	1977	47	106	144	0	26	162	138	64	94	17	15	1	260
Rv2310	63	325	5	0	3	3	2	19	13	11	0	0	2	0	62
Rv2311	844	1962	186	320	108	40	135	375	221	155	325	118	24	3	560
Rv2312	4212	3649	853	399	717	130	355	1427	587	402	1550	267	79	13	1100
Rv2313c	6896	4455	1635	984	505	491	929	1879	3292	1426	2796	268	422	59	1792
Rv2314c	3497	2612	1992	166	288	264	537	632	852	576	2107	290	144	18	1911
Rv2315c	5815	5666	2771	309	466	232	844	1001	1523	969	6653	674	325	30	2992
Rv2316	387	2346	117	157	130	6	42	95	99	69	371	45	22	1	415
Rv2317	230	1916	47	54	56	0	4	58	16	13	83	10	3	0	323
Rv2318	881	3492	131	133	192	9	39	300	109	76	243	21	19	1	613
Rv2319c	505	2744	246	124	176	40	53	174	200	152	92	32	19	2	529
Rv2320c	376	3881	184	191	48	20	46	321	148	97	149	10	22	4	595
Rv2323c	4153	3727	431	3251	2767	61	127	2078	420	251	1636	515	53	9	675
Rv2324	612	1079	144	26	184	5	20	248	111	83	61	26	19	0	186
Rv2325c	3227	2650	1890	178	178	316	400	820	681	408	1473	117	116	9	2034
Rv2326c	12288	7324	6443	1547	1425	1065	2443	2509	3994	2255	7367	493	638	103	7126
Rv2327	2257	1517	1279	216	48	173	359	679	646	448	944	148	200	21	1396
Rv2328	2630	2972	166	156	169	13	104	788	484	539	481	102	61	13	518
Rv2329c	11224	11133	599	792	866	80	589	3231	3927	3066	2078	254	256	56	1741
Rv2330c	828	4003	238	132	221	24	88	339	191	127	397	63	29	2	626
Rv2331	1801	1259	249	179	209	31	359	695	835	657	312	20	107	13	451
Rv2331A	1039	1906	51	80	134	10	87	476	377	327	207	173	51	6	290
Rv2332	4074	4533	259	321	386	44	328	1488	667	477	799	418	95	16	890
Rv2333c	3010	5736	517	380	701	58	208	1166	746	522	1077	142	105	12	1055
Rv2334	5289	3120	1298	115	33	58	628	607	1167	1025	980	256	192	23	1330
Rv2335	1753	1067	553	53	19	26	300	179	620	480	464	41	116	12	611
Rv2336	8853	5629	1472	1390	1247	91	293	4126	1351	847	1171	1304	174	25	1966
Rv2337c	6686	5823	1712	753	817	239	722	1840	1555	864	1628	147	202	24	2113
Rv2338c	9360	9094	3076	723	815	403	1203	3209	2921	1441	3608	1195	337	25	3783
Rv2339	35028	15474	2312	9609	16219	387	1412	9942	7273	5202	6758	1478	1099	140	3684
Rv2340c	3765	3404	2992	260	156	975	1054	937	1745	710	2684	345	169	37	3403
Rv2341	364	1265	87	17	52	0	21	117	61	51	206	0	7	0	210
Rv2342	11956	1504	267	3652	1928	328	1572	2799	4234	1880	3504	891	388	70	846
Rv2343c	129747	4394	2621	6165	6087	230	1349	29145	3845	2235	43509	5434	596	87	3550
Rv2344c	3678	2843	1366	206	248	99	224	731	763	530	1595	200	112	11	1271
Rv2345	8550	5456	4671	573	722	914	1800	1775	2216	1496	4241	582	437	32	5129
Rv2346c	8476	1473	2413	1059	527	146	397	3998	3150	1995	1922	1258	377	28	2258
Rv2347c	20569	1402	1321	3860	2479	701	1634	10310	17054	10051	2332	3988	1584	308	1157
Rv2348c	25033	5933	10506	2069	2570	1968	4051	12142	30290	14980	4272	3743	3188	407	7591
Rv2349c	2758	4081	318	180	198	9	92	496	760	585	613	34	128	14	777
Rv2350c	10108	6742	1322	160	405	64	501	1408	2743	1978	4915	98	558	98	2233
Rv2351c	2820	5491	284	177	67	16	152	528	776	617	546	48	93	12	824
Rv2352c	9621	17324	656	1603	713	634	1232	2662	6379	3174	3718	854	366	93	3375
Rv2353c	168	9498	108	107	244	0	3	231	7	10	121	7	1	1	1413
Rv2357c	27818	7676	547	686	729	92	484	4293	3683	2396	4065	1180	260	70	1193
Rv2358	2128	1489	1270	266	197	348	683	301	506	225	1757	123	181	13	1667
Rv2359	6539	2015	1316	1101	663	485	899	1949	1069	445	3886	1074	212	16	1399
Rv2360c	619	1036	260	4	73	45	48	153	195	108	194	32	31	3	367
Rv2361c	1954	2877	502	127	170	84	240	470	721	484	848	24	137	12	920
Rv2362c	675	854	678	40	36	92	107	127	217	120	369	9	39	2	727
Rv2363	1865	2968	182	44	96	24	52	216	317	254	808	0	27	3	430
Rv2364c	1764	2371	1524	79	161	278	386	205	577	362	746	2	118	10	1432
Rv2365c	533	466	490	0	0	204	86	50	134	64	121	0	31	1	414
Rv2366c	5710	5303	3387	438	518	1024	1340	932	2353	1292	1836	156	389	76	3636
Rv2367c	2362	2259	2475	698	280	412	467	501	874	546	754	48	146	32	2019
Rv2368c	136895	8404	8976	9184	5605	3132	5362	33440	21681	15862	20466	7098	4450	377	11769
Rv2369c	3807	535	57	538	819	22	138	1350	426	327	241	248	170	11	312
Rv2370c	1959	7307	190	219	181	38	99	422	420	313	606	154	30	5	1320
Rv2371	460	908	240	3	36	18	57	98	138	60	321	28	21	1	285
Rv2372c	1442	815	560	205	194	213	295	450	461	266	509	135	74	9	701
Rv2373c	9950	4433	2453	915	551	833	1669	1401	1804	1373	4282	762	250	48	2914
Rv2374c	8621	5089	4728	744	793	1379	1747	1754	3191	2034	6848	774	393	70	5405
Rv2375	8824	2281	1109	367	244	76	324	2898	2559	1724	3976	556	348	41	1327
Rv2376c	12208	1564	1126	640	268	257	593	2958	1670	1175	4317	467	387	44	1069
Rv2377c	2375	1120	194	3436	2196	686	1505	499	255	123	617	62	30	1	274
Rv2378c	10753	3428	1321	5305	4178	2978	8715	661	945	444	3907	277	208	31	1473
Rv2379c	4615	6639	4370	4221	2146	4884	9802	712	765	386	2305	165	172	23	4208
Rv2380c	10999	16623	13712	12021	9034	10876	24470	929	1248	641	6028	262	251	37	12161
Rv2381c	3666	8496	8835	5902	4158	3625	9093	399	272	119	1845	412	60	14	8585
Rv2382c	3817	8163	11364	4627	3817	4232	10026	339	187	125	3832	1454	46	11	12673
Rv2383c	10911	29483	63508	18127	12996	22028	53530	789	879	385	59748	27154	244	54	56592
Rv2384	982	3374	1111	400	173	172	821	108	100	85	432	357	16	2	1162
Rv2385	893	2310	520	36	70	76	749	135	111	39	435	50	17	2	633
Rv2386a	1846	885	196	68	35	52	240	474	461	291	601	279	52	4	257
Rv2386c	1761	6068	6231	332	268	492	4392	284	218	112	3936	1224	26	1	5531
Rv2387	18696	6249	931	1361	1098	142	851	5508	3122	2102	2574	518	398	43	1536
Rv2388c	2778	2010	1597	280	295	249	948	715	1286	919	1294	113	171	43	1877
Rv2389c	2647	1527	178	137	359	169	1190	644	691	456	488	43	106	16	567
Rv2390c	2208	2594	462	712	287	378	3101	554	506	331	776	105	83	8	624
Rv2391	81446	9285	11982	90829	39060	9490	29581	49214	17942	12521	16880	10983	2419	418	9223
Rv2392	9769	3328	4028	3892	4953	1830	5649	6458	2249	1575	3679	911	400	55	3724
Rv2393	10899	2399	2922	3732	4264	1783	5005	4518	2336	1756	3989	706	492	113	3125
Rv2394	12357	4301	971	4771	3364	449	2005	7596	3634	2842	1511	895	455	88	1428
Rv2395	8247	10492	989	1069	909	252	1200	2538	4032	3297	1915	388	465	82	2171
Rv2395A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rv2395B	28390	2267	3627	7680	4238	2198	3484	13970	6282	2676	10754	4157	768	81	3987
Rv2396	24154	2164	2883	2427	1884	1382	2376	12476	6635	2800	6482	1876	678	52	2809
Rv2397c	5285	2421	567	303	178	345	792	2100	1104	884	1491	313	198	34	683
Rv2398c	1436	3325	198	207	141	104	521	658	391	358	743	82	59	9	652
Rv2399c	5637	3922	1819	1207	1496	666	1341	2004	2363	1430	2898	1376	433	48	2117
Rv2400c	2294	2933	129	131	162	114	847	547	755	787	353	154	81	16	501
Rv2401	950	594	55	0	11	14	86	64	197	145	316	0	33	2	75
Rv2401A	278	567	70	0	14	2	18	122	110	90	151	0	13	1	168
Rv2402	11898	8313	4697	1068	622	566	1364	2871	3761	2451	6127	1193	624	89	5635
Rv2403c	1431	1952	375	150	327	54	140	564	467	315	372	215	52	10	417
Rv2404c	4166	6442	748	455	402	72	356	1188	1074	896	981	271	122	16	1287
Rv2405	1606	1277	763	463	205	205	398	405	583	362	1055	69	100	12	1007
Rv2406c	9884	1292	1862	2062	1963	363	232	5340	1948	1021	2184	546	339	31	1765
Rv2407	204	1959	119	327	194	16	26	216	55	47	193	75	14	1	408
Rv2408	373	2205	87	157	19	11	22	115	83	45	31	0	11	4	257
Rv2409c	2899	1503	394	307	120	104	204	573	1014	541	1158	134	128	17	597
Rv2410c	3439	2776	1247	374	463	141	354	990	1224	691	2117	117	123	18	1597
Rv2411c	8312	5083	1393	766	736	275	608	1807	1614	927	4922	688	189	23	1694
Rv2412	6528	982	354	120	133	26	139	1923	774	835	634	309	83	4	354
Rv2413c	2155	1164	719	140	73	64	140	403	303	185	580	16	51	1	581
Rv2414c	1437	2261	325	138	95	35	113	408	536	386	431	50	82	9	488
Rv2415c	530	1316	69	13	41	6	22	227	97	59	96	7	8	2	242
Rv2416c	937	3053	153	80	92	2	45	393	218	171	282	94	26	2	494
Rv2417c	1377	686	411	17	0	68	64	186	467	322	125	0	66	4	548
Rv2418c	9582	3377	715	621	288	244	476	1825	1540	1247	2711	548	198	15	1273
Rv2419c	1224	1390	298	79	22	7	61	315	352	284	277	58	59	4	299
Rv2420c	673	545	77	9	29	11	47	195	222	203	141	43	23	2	110
Rv2421c	3349	3051	514	209	339	57	221	740	754	527	1174	157	96	10	969
Rv2422	221	450	6	18	17	1	7	57	43	35	94	0	5	0	56
Rv2423	887	4099	150	115	176	17	47	251	146	133	329	176	34	3	522
Rv2424c	300	1427	25	23	2	2	10	157	66	55	8	0	6	3	162
Rv2425c	3524	4069	1326	352	449	90	421	1140	1285	732	1523	330	211	25	1845
Rv2426c	4825	3911	585	587	533	90	517	1247	1516	925	2652	615	266	40	1130
Rv2427c	7434	3412	2362	363	522	169	773	1866	2388	1523	3874	941	305	44	2776
Rv2428	2427	2722	602	373	357	20	205	706	399	263	1558	1667	51	10	836
Rv2429	2243	1573	423	49	287	26	156	591	375	276	831	528	71	3	495
Rv2430c	23421	3212	776	97	457	68	868	6993	7597	3943	1528	598	1195	139	1196
Rv2431c	16523	1626	446	59	193	58	300	6230	4285	2275	373	833	397	43	514
Rv2432c	149305	4687	5965	1185	2045	188	1152	113191	16623	9167	4020	27593	1736	128	6243
Rv2433c	64	293	49	2	0	0	13	19	25	16	21	0	2	1	74
Rv2434c	2577	6210	455	305	277	25	143	649	642	386	1520	68	82	11	1096
Rv2435c	9218	12029	749	546	450	59	312	2946	1940	1278	2739	611	257	38	1861
Rv2436	626	1085	261	97	106	31	104	187	113	66	224	0	38	3	335
Rv2437	411	1024	79	15	10	24	89	96	120	101	128	0	15	1	229
Rv2438A	55	365	1	1	0	0	3	36	14	11	0	0	0	1	34
Rv2438c	18883	11984	8152	2625	1664	2287	3243	3592	4313	2903	13026	1635	575	115	8493
Rv2439c	829	1355	179	95	123	17	35	355	169	124	273	0	15	2	336
Rv2440c	2275	2148	328	55	56	32	139	548	734	750	437	16	66	14	544
Rv2441c	6688	842	517	184	54	62	462	1808	3193	2398	832	261	85	38	639
Rv2442c	33784	2530	225	652	562	157	2163	8386	16442	13004	915	1679	862	457	610
Rv2443	11871	5688	825	625	623	481	1405	3334	3585	2976	1228	218	613	106	1299
Rv2444c	86272	13004	20348	6176	4566	11255	19247	19166	28289	19957	26537	7289	5552	854	16717
Rv2445c	4279	1521	242	77	32	10	86	759	514	399	519	100	56	7	323
Rv2446c	811	1975	228	35	40	16	59	202	266	177	218	15	36	4	474
Rv2447c	3812	1975	1091	70	117	63	338	619	898	521	2155	60	134	10	1347
Rv2448c	14480	6888	2132	284	292	223	1369	2060	2990	1742	5040	381	353	60	2459
Rv2449c	4577	2683	2180	597	379	297	868	1072	1542	663	2283	299	202	21	2495
Rv2450c	178	493	14	0	4	0	16	41	46	52	87	1	4	0	136
Rv2451	1042	2061	174	48	61	10	30	166	77	79	213	137	10	1	357
Rv2452c	2010	2001	84	69	73	18	119	514	379	329	130	121	26	6	386
Rv2453c	2140	2076	1643	252	108	338	653	369	603	299	1046	111	101	7	1777
Rv2454c	8187	5586	7085	861	456	1128	2456	1625	1917	1050	7236	919	342	26	5963
Rv2455c	35595	19972	28154	6875	4672	7171	11247	7463	9882	5664	37843	8398	1344	146	25844
Rv2456c	6795	7298	487	331	484	79	214	1689	1674	1175	971	220	208	43	1327
Rv2457c	72778	12444	14722	7697	7495	1402	5678	20190	24742	16215	20173	6547	3933	401	11168
Rv2458	941	2188	206	102	16	28	80	199	187	122	187	31	28	1	444
Rv2459	7967	6223	2949	383	277	193	573	2291	2378	1489	2546	515	263	32	2960
Rv2460c	42596	7306	7851	6841	8249	3014	4813	10191	11759	8402	33973	3972	1721	171	7593
Rv2461c	18106	4753	3620	3464	3702	1018	1844	4426	5095	3447	9149	1718	653	53	3497
Rv2462c	13064	3566	1538	480	345	217	1193	2944	4663	3388	2284	436	549	94	1638
Rv2463	18537	4689	2418	988	933	565	2572	3264	5523	3818	5010	351	793	79	3127
Rv2464c	2263	1681	421	42	97	21	144	365	598	508	474	164	73	9	480
Rv2465c	3802	848	853	97	155	101	565	433	989	820	1793	225	190	22	888
Rv2466c	370	2318	1745	111	45	441	536	49	106	46	1428	475	14	2	1921
Rv2467	9443	5820	1299	447	357	127	779	1412	2099	1402	4766	398	256	28	1874
Rv2468A	4658	1734	931	22	70	46	329	821	1941	1332	1446	117	184	17	901
Rv2468c	1051	494	366	30	40	13	49	246	263	160	341	0	32	2	313
Rv2469c	2631	2461	589	8	82	98	291	605	757	513	1502	118	127	10	1078
Rv2470	1163	1248	649	60	77	122	191	118	248	140	915	64	51	2	1099
Rv2471	2679	4293	1738	362	163	244	455	464	695	521	751	60	148	18	2220
Rv2472	1725	995	179	55	6	16	182	472	475	418	312	91	65	1	323
Rv2473	976	1394	226	13	27	37	117	274	394	263	374	8	92	7	377
Rv2474c	1635	1523	738	65	66	61	156	403	478	376	863	1	94	8	892
Rv2475c	885	1000	266	42	42	23	79	198	225	185	586	7	34	5	391
Rv2476c	40825	16342	8014	1849	1546	1173	4002	8168	9944	6064	24267	1326	1556	170	9765
Rv2477c	53351	9829	7461	3170	1277	1222	6111	7406	12621	7523	19647	2084	1579	282	7916
Rv2478c	285	826	24	61	21	5	22	84	107	99	75	0	13	2	137
Rv2481c	426	544	18	20	23	11	13	46	36	38	40	0	4	1	92
Rv2482c	11955	6755	2620	1939	1084	731	1350	5825	3303	1821	5703	444	581	50	2926
Rv2483c	10491	8397	3436	2273	1895	1209	1667	4589	4046	2025	4567	923	486	63	3129
Rv2484c	12243	7119	5941	2416	1929	1933	1681	3964	2875	1395	10258	1011	361	42	5934
Rv2485c	2118	2998	565	74	95	31	40	607	1203	564	532	24	135	13	808
Rv2486	685	828	204	36	29	29	102	66	159	85	272	19	25	6	331
Rv2487c	300	2171	60	4	15	7	37	52	88	60	133	17	7	1	464
Rv2488c	2683	5744	749	208	187	96	185	743	704	404	942	94	115	11	1468
Rv2489c	855	489	148	16	5	17	93	119	341	229	85	38	31	3	219
Rv2490a	135	1062	16	49	0	9	15	30	23	16	0	0	4	1	130
Rv2490c	1246	2850	169	138	21	50	111	173	359	245	204	6	60	8	635
Rv2491	1073	3392	66	509	674	11	32	446	113	119	267	80	16	1	483
Rv2492	705	3363	69	186	409	16	28	536	105	85	62	49	22	1	636
Rv2493	674	487	426	89	0	24	56	78	121	69	447	58	18	2	513
Rv2494	2409	1384	335	299	213	297	351	508	871	685	346	47	127	26	416
Rv2495c	18551	4916	3726	7280	6246	8231	7098	4024	4836	2863	6400	1224	835	153	4015
Rv2496c	15567	6043	7289	5261	3473	7720	4894	4127	3943	2204	6824	1377	533	69	6746
Rv2497c	6995	4609	4472	2077	2053	6812	4180	1553	1868	966	6019	970	271	49	3962
Rv2498c	2972	2782	1420	99	252	884	830	509	1093	521	1023	141	143	25	1474
Rv2499c	1238	1469	313	49	133	140	161	363	295	145	1487	79	41	6	521
Rv2500c	317741	15678	15480	95479	163976	5616	11102	104028	20195	8113	115208	57379	3426	436	15789
Rv2501c	3328	6888	2481	1154	820	2072	960	948	2707	1500	1589	237	275	55	2621
Rv2502c	10191	4206	1472	273	216	203	493	1782	1198	777	1662	443	192	17	1749
Rv2503c	2316	2973	779	301	236	258	357	747	806	442	1664	330	115	24	1426
Rv2504c	3297	2949	1326	61	36	323	560	686	1321	720	2289	340	156	22	1427
Rv2505c	5560	6883	477	434	436	54	231	1497	1024	645	1497	269	99	12	1236
Rv2506	421	1054	134	39	68	28	28	108	55	26	168	0	5	0	264
Rv2507	5321	2956	1827	991	884	396	930	1175	1549	854	4088	322	333	30	2229
Rv2508c	2239	3539	370	268	404	35	142	652	873	728	661	120	123	6	860
Rv2509	2864	1587	1123	178	185	44	243	533	754	541	1314	268	144	20	1139
Rv2510c	10431	7531	454	322	379	23	188	2829	2317	1813	1179	304	299	36	1150
Rv2511	1631	1360	175	203	34	40	58	346	254	173	522	26	44	3	398
Rv2512a	3806	1348	128	572	688	78	236	2323	980	763	68	151	97	20	363
Rv2512c	0	158	4	0	0	0	0	0	0	0	0	0	0	0	13
Rv2513	2331	1356	105	169	70	54	208	479	1121	888	194	91	129	37	354
Rv2514c	504	1903	183	55	163	37	109	313	148	117	193	3	27	3	377
Rv2515c	215	2067	174	63	55	29	52	140	65	42	157	12	5	2	426
Rv2516c	2135	4384	1287	224	142	239	405	814	579	359	489	101	104	8	1703
Rv2517c	31897	4049	2946	6836	4460	1595	2209	8451	3682	1965	11363	2658	662	86	2811
Rv2518c	3865	4191	2387	943	420	166	1137	929	921	931	8074	4969	108	18	2971
Rv2519	6196	4070	840	257	201	140	437	1916	1715	1537	1269	530	220	35	1340
Rv2520c	1875	2155	98	215	311	12	59	690	244	244	397	64	13	11	504
Rv2521	1527	2094	267	344	213	38	234	657	708	493	717	446	59	16	556
Rv2522c	4177	2530	419	191	86	59	327	1154	1088	1035	896	252	197	74	858
Rv2523c	6043	488	265	21	16	21	280	1922	844	989	1135	546	161	21	345
Rv2524c	569662	30082	58034	2473	3549	12124	62983	67717	107491	21662	256977	17398	14548	815	47835
Rv2525c	20683	7319	5781	453	335	1138	3561	2078	7455	5324	10211	668	1194	178	4753
Rv2526	571	523	422	175	80	101	101	102	145	133	149	96	24	3	456
Rv2527	238	631	143	0	68	4	22	90	40	31	51	0	7	1	219
Rv2528c	426	1961	104	44	70	12	33	58	74	66	37	16	4	0	252
Rv2529	1374	3393	143	26	101	7	65	106	248	146	316	32	22	3	466
Rv2530A	532	565	141	13	19	6	50	106	140	120	402	113	32	2	232
Rv2530c	340	917	209	14	62	12	26	52	112	102	181	0	17	3	343
Rv2531c	9126	11891	2245	1396	979	204	862	3440	2402	1860	4064	848	485	53	2948
Rv2532c	4919	1330	537	268	49	64	394	1816	1112	740	539	278	127	10	691
